32-64-0.0001 | [1.0975283533334732, 1.0908320397138596, 1.0854103863239288, 1.0819388031959534, 1.077743262052536, 1.0701068341732025, 1.0654778331518173, 1.060488983988762, 1.04956816136837, 1.043205365538597, 1.0320041924715042, 1.0149253010749817, 1.010315552353859, 0.9959607645869255, 0.9786469340324402, 0.9609186202287674, 0.94554053992033, 0.9341503754258156, 0.9193183332681656, 0.8978960737586021, 0.8769718632102013, 0.869119293987751, 0.8314267471432686, 0.8187506347894669, 0.7937069162726402, 0.7969347983598709, 0.7530552819371223, 0.745726503431797, 0.7274417504668236, 0.7095965668559074, 0.6821205914020538, 0.6723432764410973, 0.6631731986999512, 0.6568794324994087, 0.6291175410151482, 0.6186302118003368, 0.6061152964830399, 0.5910985916852951, 0.5594544000923634, 0.5614912621676922, 0.5403394848108292, 0.5346140973269939, 0.5211881399154663, 0.5127019137144089, 0.5002844631671906, 0.4895257242023945, 0.4479001685976982, 0.4641624018549919, 0.46436816081404686, 0.44035720080137253, 0.41403453424572945, 0.4108663685619831, 0.4068031646311283, 0.38489109091460705, 0.3957313820719719, 0.3733092024922371, 0.38832100108265877, 0.3690614104270935, 0.3606054298579693, 0.34177327528595924, 0.33607412315905094, 0.3506453335285187, 0.3366533499211073, 0.3280961699783802] | [1.1279740231377737, 1.125523441178458, 1.1231032609939575, 1.1215004444122314, 1.1195229939052036, 1.1171984025410244, 1.114667728969029, 1.112122995512826, 1.1092851502554757, 1.1058515548706054, 1.101761817932129, 1.097965223448617, 1.0939720800944737, 1.0902371747153146, 1.085562082699367, 1.0809187071663993, 1.0750269515173776, 1.0690623555864607, 1.0617341876029969, 1.0533696617398942, 1.0450532828058516, 1.036495508466448, 1.026472451005663, 1.0172254494258335, 1.0079564196722848, 1.000172299998147, 0.9903351647513253, 0.9803001454898289, 0.9697074396269662, 0.9582141825131008, 0.94650000504085, 0.9356765116964068, 0.9259774787085396, 0.9158381819725037, 0.9071711421012878, 0.8985627736364092, 0.8903669791562216, 0.8816569779600416, 0.875434410572052, 0.8695910028048924, 0.8640894864286696, 0.8603783513818468, 0.8538323138441358, 0.8491788302149091, 0.8434528887271882, 0.8378647250788552, 0.8327164462634495, 0.831335015807833, 0.8255399627344949, 0.8221905606133597, 0.821772541318621, 0.820581437434469, 0.8184894838503429, 0.819853191290583, 0.8170973539352417, 0.8138175227812359, 0.8106976930584227, 0.8088764441864831, 0.80820748933724, 0.8051942787000111, 0.804913283245904, 0.805241254397801, 0.8024094807250159, 0.8026148859943663]
32-64-0.0001 | [1.0974681228399277, 1.0916739851236343, 1.0834526121616364, 1.0788175910711288, 1.072108656167984, 1.0662277340888977, 1.0585013926029205, 1.0515290200710297, 1.043922781944275, 1.0291613787412643, 1.0207760259509087, 0.9976944923400879, 0.985958456993103, 0.9677819907665253, 0.9440473765134811, 0.9404517784714699, 0.9143379777669907, 0.8842921108007431, 0.8528393432497978, 0.8468987941741943, 0.8086719512939453, 0.7983368411660194, 0.773145504295826, 0.7444286346435547, 0.7219412624835968, 0.6876989006996155, 0.6889465898275375, 0.6709004268050194, 0.6393215879797935, 0.6103334277868271, 0.6211309880018234, 0.5828107967972755, 0.5721465423703194, 0.5662000700831413, 0.5541002340614796, 0.5246095880866051, 0.4940156899392605, 0.5124979875981808, 0.5084269493818283, 0.48568145185709, 0.47745026275515556, 0.47462016344070435, 0.454060897231102, 0.46967336535453796, 0.43499496206641197, 0.43173643201589584, 0.4354585837572813, 0.4113660119473934, 0.39038214832544327, 0.41610049828886986, 0.3989380747079849, 0.39106428623199463, 0.3659036308526993, 0.3797062337398529, 0.3685484267771244, 0.37751564756035805, 0.335944727063179, 0.3313268627971411, 0.3233879394829273, 0.3431101590394974, 0.321737851947546, 0.3109499588608742, 0.2993456497788429, 0.28532761335372925] | [1.0848624195371355, 1.0825055769511631, 1.0789811168398176, 1.0751625197274344, 1.0711215155465261, 1.066686589377267, 1.0617931689534867, 1.0571888276508876, 1.0528901406696864, 1.0478607092584882, 1.0425040210996355, 1.0369979075023106, 1.03048369373594, 1.0233479363577707, 1.0150559782981872, 1.006730226108006, 0.9981938736779349, 0.9881368262427194, 0.9778684071132115, 0.967159492628915, 0.9562400528362819, 0.9449453745569502, 0.9357672095298767, 0.9256233164242336, 0.9139928272792271, 0.9037408062389919, 0.8950731226376125, 0.8858935611588614, 0.8780968172209603, 0.8727579610688346, 0.866359909091677, 0.8590116279465811, 0.8508782812527248, 0.8453530371189117, 0.8406536298138755, 0.8337784792695727, 0.8292204184191567, 0.8256072776658194, 0.8192033554826464, 0.8161975196429662, 0.8130218931606837, 0.8100879882063184, 0.8089087946074349, 0.8052573221070426, 0.8047409040587289, 0.8045333142791475, 0.8013212050710405, 0.7980016342231205, 0.7926174687487738, 0.7905321806669235, 0.7911463209560939, 0.7901104305471692, 0.7914303289992469, 0.7943681423153196, 0.7961299883467811, 0.7950831677232469, 0.796328192949295, 0.7965733698436193, 0.7980736247130803, 0.7993142758096967, 0.8000172070094518, 0.7972449732678277, 0.7989066247429166, 0.801742936883654]
32-64-0.0001 | [1.1046583950519562, 1.103249341249466, 1.1016795784235, 1.0937147587537766, 1.0929462611675262, 1.0878100395202637, 1.08443483710289, 1.0818341225385666, 1.071721374988556, 1.063267394900322, 1.0501736402511597, 1.0367594510316849, 1.0159205719828606, 0.9847350493073463, 0.9634527489542961, 0.9240633770823479, 0.8934846594929695, 0.8547153547406197, 0.8297017142176628, 0.8024941012263298, 0.7823679447174072, 0.7548678815364838, 0.7361588254570961, 0.6951472088694572, 0.7003291174769402, 0.6723978221416473, 0.6204830706119537, 0.5993680022656918, 0.5843827277421951, 0.5568486601114273, 0.5183204561471939, 0.4893594942986965, 0.4775671996176243, 0.4415104165673256, 0.4280419684946537, 0.41993772238492966, 0.3865339159965515, 0.3879118077456951, 0.3373850230127573, 0.32819902151823044, 0.330868361517787, 0.3232538066804409, 0.2985364105552435, 0.30023192800581455, 0.29318988882005215, 0.27875727228820324, 0.24923389218747616, 0.22547651641070843, 0.2107219211757183, 0.24474144726991653, 0.2325003957375884, 0.23908665217459202, 0.21746817138046026, 0.19814797583967447, 0.20808518957346678, 0.21376934088766575, 0.1754251727834344, 0.2241516187787056, 0.173958582803607, 0.17947779316455126, 0.20085651520639658, 0.16578065883368254, 0.15967830549925566, 0.15453953761607409] | [1.077965838568551, 1.0771778515407018, 1.0759115423474992, 1.0743697949818203, 1.0726470232009888, 1.0708260706492834, 1.0687637329101562, 1.0660145793642317, 1.0627059085028512, 1.059781813621521, 1.0566651242119924, 1.0534182514463153, 1.0489159073148455, 1.042735811642238, 1.0383485180991037, 1.0335987499782018, 1.0264248303004673, 1.0208538838795254, 1.0111263377325876, 1.0002290896006993, 0.9901591232844762, 0.9772742646081107, 0.9642896124294826, 0.956049805028098, 0.9370307104928153, 0.9096110871859959, 0.8812638248716081, 0.8591425929750715, 0.8310342618397304, 0.8008464881352015, 0.782770083631788, 0.771393243755613, 0.7558655253478459, 0.740066042968205, 0.7237429465566363, 0.7177818281309946, 0.715263956785202, 0.6937685234206064, 0.6826558317456927, 0.6764855687107358, 0.6703872169767108, 0.6674331056220191, 0.6641285934618542, 0.656526677097593, 0.6578866613762719, 0.6598767770188195, 0.6504436054400036, 0.6500167963760239, 0.6557283278022493, 0.6603747395532472, 0.6631369267191206, 0.6681985171777861, 0.6666229784488678, 0.6698778759155954, 0.6718002972858292, 0.6740671242986407, 0.6763897208230836, 0.6819854685238429, 0.6853105923959187, 0.6894388828958784, 0.6934199467301368, 0.6983811549842358, 0.7076917856931686, 0.7146870374679566]
32-50-0.0001 | [1.0989257842302322, 1.0970440655946732, 1.0929189026355743, 1.0908135622739792, 1.0857918113470078, 1.0805987417697906, 1.07660573720932, 1.067754402756691, 1.0589284747838974, 1.0499255508184433, 1.035822570323944, 1.0278448462486267, 1.0022089257836342, 0.9728725254535675, 0.9530119076371193, 0.9254284575581551, 0.8925827145576477, 0.8638658821582794, 0.8339823931455612, 0.822871521115303, 0.8016594722867012, 0.7793721109628677, 0.7598739415407181, 0.7086079344153404, 0.680809497833252, 0.6974014267325401, 0.6667472422122955, 0.613144688308239, 0.6336883902549744, 0.6034400351345539, 0.5637372843921185, 0.5727818571031094, 0.5429102554917336, 0.5383224077522755, 0.5201455056667328, 0.5016355141997337, 0.48621276021003723, 0.4676225483417511, 0.47294335439801216, 0.4673038460314274, 0.4031129293143749, 0.39571965485811234, 0.4213239550590515, 0.4133607819676399, 0.40040619671344757, 0.38222016394138336, 0.40657203644514084, 0.3422437012195587, 0.33411817625164986, 0.3463263176381588] | [1.072833364350455, 1.0718604496547155, 1.070779582432338, 1.0697097642081124, 1.0684446471078055, 1.0668741941452027, 1.064862949507577, 1.0626423120498658, 1.0603991440364293, 1.0577306474958148, 1.0549780539103917, 1.051925039291382, 1.0488448415483747, 1.0438295943396432, 1.0391795975821358, 1.033176875114441, 1.0269506522587368, 1.0202703816550118, 1.0133871350969588, 1.0041591950825282, 0.9947731852531433, 0.9860858644757952, 0.9758493321282523, 0.9631035600389753, 0.9484288147517613, 0.9354137659072876, 0.9256748165403094, 0.9126846092087882, 0.8997816818101065, 0.8853154233523778, 0.8742059639522007, 0.8603077786309379, 0.8489484786987305, 0.8386381115232195, 0.8348705632346017, 0.8302747419902257, 0.8199235115732465, 0.805589302948543, 0.7919041446277073, 0.7832341883863722, 0.7791638272149223, 0.7746316151959556, 0.7725441362176623, 0.7685243478843145, 0.7633666523865291, 0.7599364561694009, 0.7550957909652165, 0.75031749691282, 0.7482090660503933, 0.7456524729728699]
32-50-0.0001 | [1.1046607345342636, 1.0962936580181122, 1.0961531400680542, 1.0974967926740646, 1.0861458629369736, 1.0886435508728027, 1.0825306475162506, 1.0788174718618393, 1.0730590224266052, 1.0680048912763596, 1.0590707063674927, 1.0529354959726334, 1.0458392351865768, 1.0347202643752098, 1.0202259868383408, 0.9962443113327026, 0.9955348074436188, 0.9691662341356277, 0.9384620934724808, 0.8898920118808746, 0.8984938487410545, 0.8527521267533302, 0.8214654326438904, 0.7890010848641396, 0.7961899563670158, 0.72427998483181, 0.66496492177248, 0.6936289370059967, 0.6267835199832916, 0.6035806611180305, 0.5941961966454983, 0.5958907268941402, 0.5615581050515175, 0.5277296267449856, 0.5290316715836525, 0.5228801220655441, 0.5047251842916012, 0.5139942429959774, 0.44044502452015877, 0.45369770005345345, 0.43061160296201706, 0.4101072736084461, 0.39999334141612053, 0.39600083231925964, 0.38276606425642967, 0.36412159353494644, 0.3725856337696314, 0.3620390724390745, 0.35740599781274796, 0.3906254507601261] | [1.0617832149778093, 1.0609509127480643, 1.0599525962557113, 1.0590259790420533, 1.0574865204947335, 1.0556650604520526, 1.0534516096115112, 1.0504768916538783, 1.0469539472034999, 1.0431430680411202, 1.038031050137111, 1.0309746503829955, 1.0227506365094865, 1.012625369003841, 1.0004396149090358, 0.9862686361585344, 0.9699250936508179, 0.9533045717648098, 0.9324315173285348, 0.9113782525062561, 0.8894058193479265, 0.8677044885499137, 0.8443412320954459, 0.8256462369646345, 0.8112467050552368, 0.8034981795719691, 0.7907623614583696, 0.7772508936268943, 0.7618228486606053, 0.7557568686349051, 0.7498087772301265, 0.7400064562048231, 0.7266204825469426, 0.7192028837544577, 0.7149784599031721, 0.710463787828173, 0.7037877385105406, 0.6973073303699493, 0.6950186980622155, 0.6926198780536652, 0.6914096632174083, 0.6910008873258319, 0.6886028017316546, 0.6886658200195858, 0.6875783307211739, 0.6828262469598225, 0.6818639299699238, 0.6815728830439703, 0.6823168126600129, 0.6834300290260996]
32-50-0.0001 | [1.0982020199298859, 1.0939184874296188, 1.0930349081754684, 1.0902910232543945, 1.0846575498580933, 1.078959658741951, 1.0695052742958069, 1.0587672889232635, 1.037991002202034, 1.016441434621811, 0.9856882095336914, 0.9553416222333908, 0.9105013385415077, 0.8802014887332916, 0.8345406875014305, 0.8007949590682983, 0.7663068473339081, 0.7454647645354271, 0.7005361467599869, 0.6726962104439735, 0.6321123987436295, 0.6013727486133575, 0.5729662254452705, 0.5288425385951996, 0.5128901973366737, 0.47588225454092026, 0.44356733188033104, 0.45911359041929245, 0.42819894105196, 0.3851332403719425, 0.37226469814777374, 0.33988948725163937, 0.3225094936788082, 0.2958787027746439, 0.3335605189204216, 0.30009264685213566, 0.26067380513995886, 0.2591417543590069, 0.2664066106081009, 0.22997351177036762, 0.23128161951899529, 0.21141920145601034, 0.2010776298120618, 0.17064469400793314, 0.1715065510943532, 0.16941998433321714, 0.19088323134928942, 0.16553359106183052, 0.14963776897639036, 0.15428791847079992] | [1.086495235988072, 1.085826311792646, 1.0849625723702567, 1.084079670906067, 1.0826979126249041, 1.0808370011193411, 1.078871042387826, 1.075635153906686, 1.0704206705093384, 1.0642716561044965, 1.0574899400983537, 1.0517389246395656, 1.0439742769513811, 1.0333134583064487, 1.018858880656106, 0.9995133638381958, 0.9816867913518633, 0.9573069623538426, 0.9349681786128453, 0.9083989637238639, 0.8935299107006618, 0.8640851838248117, 0.8349497846194676, 0.812857472896576, 0.7929791195052011, 0.7582553310053689, 0.7346546820231846, 0.7169166011469704, 0.6988236921174186, 0.6926606280463082, 0.6892818565879549, 0.6791100480726787, 0.6764014001403537, 0.669142689875194, 0.6672866052814892, 0.6635160229035786, 0.6649848331298147, 0.6620679961783545, 0.6645820668765476, 0.6669820114970207, 0.666954835823604, 0.6700598325048174, 0.6725269532629422, 0.6766335609768118, 0.681975933270795, 0.6835595641817366, 0.686472222741161, 0.6970868402293751, 0.699094743175166, 0.704740507794278]
32-50-0.0001 | [1.103169023990631, 1.0972324758768082, 1.093008428812027, 1.092652976512909, 1.091743990778923, 1.086427018046379, 1.0808975994586945, 1.0727885365486145, 1.0663291066884995, 1.0525651425123215, 1.0418234318494797, 1.0255885273218155, 1.013575553894043, 0.9963229596614838, 0.9802077412605286, 0.9515683725476265, 0.9261445701122284, 0.9031221568584442, 0.8645830526947975, 0.8386794179677963, 0.8067972585558891, 0.7923032492399216, 0.7590106353163719, 0.7353336289525032, 0.711447462439537, 0.6707414537668228, 0.6632402762770653, 0.6430804505944252, 0.6015023812651634, 0.6223104074597359, 0.6008813641965389, 0.5896816402673721, 0.5660976320505142, 0.5396013595163822, 0.528950784355402, 0.46635934337973595, 0.4934016168117523, 0.4809340238571167, 0.4596780017018318, 0.42788446322083473, 0.4420878440141678, 0.4029998257756233, 0.35292651131749153, 0.3774464428424835, 0.3699632026255131, 0.3803188391029835, 0.35473138093948364, 0.35014844313263893, 0.3414690885692835, 0.33054245822131634] | [1.0662726163864136, 1.0655474390302386, 1.0649318729128157, 1.0639164890561785, 1.0629081692014422, 1.0615734440939768, 1.0601641382489886, 1.0579050983701432, 1.0553513901574272, 1.0521615403039115, 1.0478475366319928, 1.0439698457717896, 1.0393266030720303, 1.0341132300240652, 1.0283874647957938, 1.0231255156653267, 1.0163886121341161, 1.0084225705691747, 1.0001915999821254, 0.991898889201028, 0.9835026162011283, 0.975061571598053, 0.9658186759267534, 0.952543568611145, 0.936912431035723, 0.9235628485679627, 0.908658104283469, 0.8911331755774362, 0.874890044757298, 0.8616230896541051, 0.8487534778458732, 0.8326739890234811, 0.8184789725712367, 0.8058713155133383, 0.7969717298235212, 0.7876654420580183, 0.7800779070172991, 0.7690643097673143, 0.7620079636573791, 0.7519168129989079, 0.7454315790108272, 0.7342847338744573, 0.7292223389659609, 0.7264159513371331, 0.7171651503869465, 0.7089755271162306, 0.7049453530992781, 0.7026623904705047, 0.7014270995344435, 0.7011842531817299]
32-50-0.0001 | [1.1036184430122375, 1.1012047678232193, 1.0982975512742996, 1.0945769101381302, 1.0916988849639893, 1.080692321062088, 1.0782434865832329, 1.0749417841434479, 1.072021797299385, 1.059136912226677, 1.0498652905225754, 1.0305098742246628, 1.0187820941209793, 1.0023228600621223, 0.9799933284521103, 0.9627895131707191, 0.9366170912981033, 0.8967645242810249, 0.8602338060736656, 0.8222574815154076, 0.7817309722304344, 0.7709281072020531, 0.6995876431465149, 0.6838517412543297, 0.644806481897831, 0.5850302651524544, 0.5792906731367111, 0.5527395866811275, 0.5562592819333076, 0.5109157934784889, 0.4723246730864048, 0.45941779389977455, 0.4670982398092747, 0.4189743734896183, 0.4356187582015991, 0.414862684905529, 0.3804109990596771, 0.39433553814888, 0.3547665737569332, 0.36192840710282326, 0.3461978677660227, 0.3068702258169651, 0.3233122806996107, 0.29268048517405987, 0.3048332929611206, 0.3191479314118624, 0.2854492850601673, 0.28782179206609726, 0.26041005551815033, 0.23924706131219864] | [1.12563898733684, 1.124346251147134, 1.1231736847332545, 1.121485606261662, 1.1189708743776594, 1.1163905024528504, 1.113388362952641, 1.1099407587732588, 1.106216083254133, 1.1012953894478934, 1.0955388597079685, 1.0898617812565394, 1.0816843322345189, 1.0723163298198155, 1.0626863087926592, 1.0502090096473693, 1.0357557654380798, 1.0177275793892997, 0.9995204959596906, 0.9829248649733408, 0.9662238572325025, 0.9381986379623413, 0.9207377910614014, 0.8978348910808563, 0.8801861124379294, 0.8624956463064466, 0.8440315646784646, 0.8223304710217885, 0.7950448547090803, 0.767664640716144, 0.7583940838064466, 0.7513311322246279, 0.744005240712847, 0.7476293729884284, 0.7390243408935411, 0.7402964951736587, 0.7242209798523358, 0.7100451705711228, 0.6997200410280909, 0.6930032864212989, 0.6874884396791459, 0.6845595302326338, 0.6840415905628886, 0.6886157114590917, 0.6940797667418207, 0.6919728676123279, 0.6850756821887833, 0.6856436479304518, 0.6873904881732804, 0.6906215273908206]
32-50-0.0001 | [1.0986186563968658, 1.0981753915548325, 1.0940135717391968, 1.0918740034103394, 1.0900734812021255, 1.080075979232788, 1.079166829586029, 1.0744063556194305, 1.0591482520103455, 1.0575557947158813, 1.048537939786911, 1.0359580963850021, 1.0286019444465637, 1.0072114020586014, 0.9931767135858536, 0.9747607782483101, 0.9458934739232063, 0.9192332923412323, 0.8768139481544495, 0.8446981385350227, 0.804284580051899, 0.7608205899596214, 0.7210904136300087, 0.6742052435874939, 0.6155872792005539, 0.5896482616662979, 0.5450813136994839, 0.5252310298383236, 0.4857204034924507, 0.5017783381044865, 0.4761914052069187, 0.457430824637413, 0.3926829658448696, 0.42261281982064247, 0.40601125732064247, 0.3581927865743637, 0.393997922539711, 0.33342554420232773, 0.35879003070294857, 0.3110136464238167, 0.32859477028250694, 0.311572065576911, 0.2727389056235552, 0.27826729230582714, 0.2790876515209675, 0.25925352424383163, 0.2805538587272167, 0.2589265611022711, 0.24080570973455906, 0.2091598529368639] | [1.09492393050875, 1.0935584323746816, 1.0917567781039648, 1.089223553453173, 1.086338550703866, 1.083062447820391, 1.079123214312962, 1.0738920654569353, 1.0684341396604264, 1.061882439681462, 1.0548126271792821, 1.0455444489206587, 1.0363011837005616, 1.0255745717457363, 1.0108355147497994, 0.9938557948384966, 0.9738821574619838, 0.9523160423551287, 0.9334186213357109, 0.9104205352919442, 0.8902576633862087, 0.8701901478426797, 0.8520931218351636, 0.8331118319715772, 0.8143538151468549, 0.7987293456281934, 0.7872108953339713, 0.7667544339384351, 0.7522790776831764, 0.7429713594061987, 0.7247192280633109, 0.7173468074628285, 0.7199308323008674, 0.7099666250603539, 0.7024364211729595, 0.7011178378547941, 0.6914847405893462, 0.6937477026666914, 0.6902489985738481, 0.6858820717249597, 0.6760251607213702, 0.6717999554106168, 0.6734108211738723, 0.6749611156327384, 0.6775339064853532, 0.6756522782146931, 0.6795619393033641, 0.6816583565303258, 0.6831839535917554, 0.6850268882300172]
32-50-0.0001 | [1.1043376475572586, 1.1010248064994812, 1.1004525423049927, 1.0954060852527618, 1.093095600605011, 1.0904231667518616, 1.0873052775859833, 1.0792542845010757, 1.07320336997509, 1.065871074795723, 1.0550148785114288, 1.0441561937332153, 1.0209675431251526, 0.9971275106072426, 0.9717970415949821, 0.9320698380470276, 0.883982315659523, 0.8523642346262932, 0.7968117073178291, 0.7442828491330147, 0.7023618221282959, 0.6796780079603195, 0.6404047533869743, 0.5990372374653816, 0.5823497325181961, 0.5252873562276363, 0.49199216812849045, 0.5047633498907089, 0.4317813627421856, 0.46103011444211006, 0.4204956144094467, 0.3873364105820656, 0.40530243143439293, 0.36785784363746643, 0.3654293082654476, 0.34682371839880943, 0.31261990033090115, 0.34283215552568436, 0.32377304695546627, 0.29269688948988914, 0.29164658673107624, 0.2902344726026058, 0.26800763979554176, 0.2719938885420561, 0.24583747796714306, 0.21652684081345797, 0.2276997808367014, 0.18882435839623213, 0.2304601352661848, 0.19436523877084255] | [1.0489098480769565, 1.0481312819889614, 1.0473047392708914, 1.0459973778043474, 1.0442002602985927, 1.041983904157366, 1.0393595593316214, 1.036548103604998, 1.0331730263573782, 1.0291775669370378, 1.0236150026321411, 1.0164430618286133, 1.0079231909343174, 0.9981575693402972, 0.9876524482454573, 0.974132079737527, 0.95842946767807, 0.9433063847678048, 0.9295483759471348, 0.9110957247870309, 0.8965501308441162, 0.8797405651637487, 0.860554325580597, 0.844015143598829, 0.8278144274439131, 0.8121051601001195, 0.7984280279704503, 0.7847224456923348, 0.7735962867736816, 0.7619784440313067, 0.7479951688221522, 0.7383681109973362, 0.7306092756135123, 0.7246058123452322, 0.7231226239885603, 0.7199171457971846, 0.7162634091717857, 0.7129686892032623, 0.7128525401864733, 0.7053222468921116, 0.6978734638009753, 0.6940479738371713, 0.6912191893373217, 0.689894186598914, 0.6888433081763131, 0.6886577708380562, 0.6910422563552856, 0.6904940690313067, 0.6944528571196965, 0.6951663953917367]
32-50-0.0001 | [1.103864848613739, 1.096408262848854, 1.0933992266654968, 1.0918292701244354, 1.0876965373754501, 1.083846241235733, 1.0796540081501007, 1.0697423219680786, 1.064334362745285, 1.0536413341760635, 1.0346709042787552, 1.019293911755085, 1.0070465728640556, 0.9820416197180748, 0.9523917213082314, 0.9204519242048264, 0.8836753442883492, 0.8553033769130707, 0.8067473396658897, 0.7778144553303719, 0.7394354045391083, 0.7149965465068817, 0.6993047669529915, 0.663548082113266, 0.6256093457341194, 0.6056558676064014, 0.5621729120612144, 0.5593489557504654, 0.5269211158156395, 0.5187025256454945, 0.4892129711806774, 0.4668242260813713, 0.44306837022304535, 0.42891039326786995, 0.4005158729851246, 0.41837096586823463, 0.3934672698378563, 0.41001369059085846, 0.34345090948045254, 0.352626521140337, 0.37052201479673386, 0.31945642083883286, 0.3414521533995867, 0.3237567190080881, 0.32738104835152626, 0.3143136687576771, 0.27952340245246887, 0.2940061539411545, 0.2724623940885067, 0.24439105577766895] | [1.10934716463089, 1.1070675492286681, 1.104586388383593, 1.1016513228416442, 1.0983220151492528, 1.0947281667164395, 1.0900152172361102, 1.0842555029051644, 1.07774852173669, 1.0703415393829345, 1.062581273487636, 1.054670694896153, 1.0455584236553737, 1.034192202772413, 1.0220832177570889, 1.0085687262671335, 0.9928123916898455, 0.9753607801028661, 0.95840231691088, 0.9395156468663897, 0.9213440094675337, 0.9020886557442801, 0.879119953087398, 0.8601166043962751, 0.8413484913962228, 0.8205860938344683, 0.8104633186544691, 0.7996758580207824, 0.7888876668044499, 0.7722348545278822, 0.7577721348830632, 0.7503480332238334, 0.7442297296864646, 0.7387122554438454, 0.7442614342485155, 0.7316383293696812, 0.7198972595589501, 0.717703577876091, 0.7087064432246345, 0.701687929885728, 0.6942060815436499, 0.6859620379550116, 0.6833921458039965, 0.6742837914398738, 0.662792655825615, 0.6603994314159666, 0.6655232403959547, 0.666040136558669, 0.6618077750716891, 0.6593673876353673]
32-50-0.0001 | [1.102236494421959, 1.1025186777114868, 1.1002595573663712, 1.096674606204033, 1.0952697545289993, 1.0944120436906815, 1.0910641103982925, 1.0847826451063156, 1.0797258168458939, 1.0727503299713135, 1.063088744878769, 1.057513952255249, 1.0421583652496338, 1.03252574801445, 1.0116825103759766, 0.9909185171127319, 0.9735559821128845, 0.9404009282588959, 0.9105443060398102, 0.8809447810053825, 0.8532727062702179, 0.8255252614617348, 0.7812071591615677, 0.7629583552479744, 0.7202872559428215, 0.6975096762180328, 0.669119581580162, 0.6546474397182465, 0.6271350905299187, 0.5746660344302654, 0.5875958576798439, 0.5813433527946472, 0.540984146296978, 0.5200893133878708, 0.5028187148272991, 0.4982667863368988, 0.4860365726053715, 0.4689669534564018, 0.4168108105659485, 0.42387518659234047, 0.375540005043149, 0.38854439556598663, 0.36714453622698784, 0.33277907595038414, 0.3641247805207968, 0.32770293578505516, 0.30766006000339985, 0.2952249851077795, 0.27781755290925503, 0.24714010395109653] | [1.0707875183650426, 1.0699558019638062, 1.0690846715654645, 1.0679417950766428, 1.066589607511248, 1.064655750138419, 1.0623827832085746, 1.0599090848650252, 1.0574303933552334, 1.0546209846224104, 1.051148213659014, 1.0473990985325405, 1.0425100088119508, 1.0373299768992832, 1.0318106532096862, 1.0254078217915126, 1.0177213890211922, 1.0083074910300118, 0.9971312437738691, 0.9865056003843035, 0.9751723885536194, 0.9621339815003531, 0.9501824804714748, 0.9388780185154506, 0.922978128705706, 0.908240989276341, 0.8991685782160078, 0.8896318776266915, 0.8790343054703303, 0.8646749939237323, 0.8515488488333566, 0.8340938610689981, 0.8198890677520208, 0.822333032318524, 0.7977786255734307, 0.7794030206544059, 0.7628310101372855, 0.7487147267375673, 0.7216135548693793, 0.7031934733901705, 0.7037295260599681, 0.6983249864407948, 0.6921518508877073, 0.7013087621756963, 0.6928422944886344, 0.6777905476944787, 0.6625722702060427, 0.6564412615128926, 0.6641153837953295, 0.6713261659656252]
32-50-0.0001 | [1.1006427705287933, 1.099100038409233, 1.097047433257103, 1.0947068631649017, 1.0929047018289566, 1.0906067341566086, 1.0848649144172668, 1.0800573229789734, 1.0743154436349869, 1.067227154970169, 1.0566405355930328, 1.0439285635948181, 1.028133362531662, 1.0112889036536217, 0.9891336560249329, 0.9615678787231445, 0.9329491257667542, 0.900951936841011, 0.8635590299963951, 0.832416869699955, 0.793623611330986, 0.7604299858212471, 0.7198702841997147, 0.694941982626915, 0.6455684900283813, 0.6380019709467888, 0.5948769375681877, 0.564956970512867, 0.5362408496439457, 0.4912760779261589, 0.47323641180992126, 0.4628952369093895, 0.4445206969976425, 0.44309069961309433, 0.4002041257917881, 0.3901406414806843, 0.3718266859650612, 0.3573204930871725, 0.31699850782752037, 0.34304262697696686, 0.3306043744087219, 0.3028806373476982, 0.3107804413884878, 0.26513183675706387, 0.2704207766801119, 0.2946184277534485, 0.2586567588150501, 0.2605562936514616, 0.2440926805138588, 0.2694917432963848] | [1.0679141283035278, 1.0673360007149832, 1.0668515511921475, 1.0662233352661132, 1.0654516049793787, 1.0643779448100499, 1.0634984936032976, 1.0618589639663696, 1.0598776715142386, 1.057262441090175, 1.0533107008252824, 1.049841024194445, 1.04632317338671, 1.0408584713935851, 1.033393681049347, 1.0238511749676296, 1.012067401409149, 1.0003521714891705, 0.9891424383435931, 0.9757752844265529, 0.9600119403430394, 0.9420698898179191, 0.9263436453683036, 0.9019830737795148, 0.884936385495322, 0.8699807899338858, 0.8472438965524945, 0.8271562337875367, 0.8151912655149187, 0.7980484826224191, 0.7817968385560172, 0.7655268056052071, 0.7498076907226018, 0.7474846890994481, 0.732835396698543, 0.7279282586915152, 0.7254469837461199, 0.7295403403895242, 0.7214942276477814, 0.7210389699254717, 0.7041831314563751, 0.6907344749995641, 0.6951000656400408, 0.6931236718382154, 0.6831728705338069, 0.6907510757446289, 0.6779862523078919, 0.6776120445558003, 0.6715579352208546, 0.6696684317929404]
